	x	y	z	data	sample	cluster_number	consensus_lca	consensus_weighted	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	STAGATE_config_default_label	SCAN-IT_config_default_label	scanpy_config_default_label	bass_config_default_label	CellCharter_config_default_label
spinalcord_1452	2513.18202247191	3018.79101123596	16.6943820224719	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1453	1628.90384615385	3938.38461538462	14.3076923076923	STARmap_plus	spinalcord	7	4	4	1	1.48411367087175	5	4	4	3	5	3
spinalcord_1454	2498.44776119403	4078.22388059702	17.641791044776102	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1455	1722.1682242990698	3236.18691588785	13.7943925233645	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1456	1984.30303030303	3936.10606060606	17.787878787878803	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1457	2305.6465517241395	3806.86206896552	10.7672413793103	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1458	1563.17948717949	2840.9038461538503	20.0961538461538	STARmap_plus	spinalcord	7	6	0	4	1.27152266621425	1	6	4	0	6	3
spinalcord_1459	1981.39449541284	3229.46788990826	15.6834862385321	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1460	1907.1095890411	3262.77168949772	12.105022831050196	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1461	2305.05325443787	3745.9763313609496	14.2248520710059	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1462	2203.97402597403	2995.96103896104	12.6753246753247	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1463	1513.89105058366	3302.78210116731	12.2801556420233	STARmap_plus	spinalcord	7	6	0	4	1.05500827668773	1	6	2	0	6	3
spinalcord_1464	1678.41988950276	2987.6906077348103	9.18232044198895	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1465	2692.6140939597303	3705.72483221477	11.8020134228188	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1466	1669.0945945945905	3482.05405405405	12.7837837837838	STARmap_plus	spinalcord	7	6	0	4	1.30059200753451	1	2	2	0	6	3
spinalcord_1467	1881.83116883117	3291.75324675325	11.9090909090909	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1468	2420.33079847909	3194.68821292776	13.9467680608365	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1469	2721.8320000000003	3231.04	16.296	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1470	1884.64935064935	3883.37229437229	17.225108225108198	STARmap_plus	spinalcord	7	6	0	4	1.05500827668773	1	6	2	0	6	3
spinalcord_1471	2602.34444444444	3007.08518518519	16.4888888888889	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1472	1879.28054298643	3586.2398190045296	16.9638009049774	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1473	2018.44036697248	3828.54128440367	21.2293577981651	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1474	2236.68085106383	3101.57446808511	18.30319148936169	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1475	2166.07476635514	3782.89719626168	20.121495327102803	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1476	2757.4470588235304	3380.63529411765	19.2352941176471	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1477	2155.82474226804	2958.84536082474	17.917525773195898	STARmap_plus	spinalcord	7	6	0	4	1.3010116227604	1	2	2	0	5	2
spinalcord_1478	1846.59677419355	3879.16129032258	12.9516129032258	STARmap_plus	spinalcord	7	4	0	4	1.14580918187524	1	2	2	0	5	3
spinalcord_1479	1772.5166666666698	3630.316666666671	12.0	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1480	2749.46875	3682.2734375	16.890625	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1481	2559.9285714285697	3759.814285714289	17.485714285714298	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1482	2291.3333333333303	3021.6666666666697	21.7222222222222	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1483	2340.1257485029896	3516.19760479042	16.0	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1484	2690.17919075145	3009.82658959538	13.2832369942197	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1485	2192.54761904762	3050.9880952381	18.1904761904762	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1486	2208.8142493638697	3340.5572519084003	16.2111959287532	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1487	2075.16417910448	3879.0746268656703	13.089552238806	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1488	1625.23684210526	4044.4473684210498	20.9736842105263	STARmap_plus	spinalcord	7	4	4	4	1.40026428215563	5	4	4	0	5	3
spinalcord_1489	2533.2752293578	2791.38532110092	20.0091743119266	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1490	2333.55970149254	3883.9477611940297	21.5	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1491	2135.28915662651	3333.29518072289	14.1024096385542	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1492	2511.10769230769	3137.6923076923104	10.9384615384615	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1493	2538.93137254902	3361.75490196078	13.3480392156863	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1494	1889.9126506024104	3327.78915662651	17.490963855421697	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1495	1568.00751879699	3469.23308270677	15.0375939849624	STARmap_plus	spinalcord	7	6	0	4	1.02593893536748	1	2	2	0	7	3
spinalcord_1496	2765.39130434783	3058.0217391304304	12.3478260869565	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1497	3478.81215469613	3043.7237569060803	16.422651933701697	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1498	3573.2773109243703	3398.25210084034	15.718487394958	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1499	3591.61276595745	3685.2085106383	20.4595744680851	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1500	3822.38418079096	3453.9435028248604	15.2598870056497	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1501	3947.51879699248	3304.94486215539	14.1854636591479	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1502	4017.66873706004	3561.91097308489	18.7142857142857	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1503	3369.29545454545	2966.62272727273	10.7409090909091	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1504	3456.8711943793896	3348.2131147541	12.788056206089	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1505	3735.38622754491	3417.3173652694604	18.182634730538897	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1506	3874.10810810811	3176.81081081081	9.91891891891892	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1507	3840.0275689223104	3308.72180451128	18.3057644110276	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1508	2851.8076923076896	2919.7451923076896	18.754807692307697	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1509	3132.15605095541	3471.5286624203804	16.6942675159236	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1510	3819.4679487179496	2910.5192307692305	14.4487179487179	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1511	3936.3370288248298	3690.14412416851	17.9534368070953	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1512	3611.66197183099	3846.97183098592	17.7183098591549	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1513	3269.2171875	3845.903125	14.796875	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1514	4054.87735849057	3185.87421383648	14.7641509433962	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1515	3678.29302325581	2796.50930232558	17.1860465116279	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1516	3764.3529411764703	3209.26470588235	17.1617647058824	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1517	3441.2743221690603	2945.83891547049	13.6188197767145	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1518	4064.5750915750896	3724.9597069597103	18.7948717948718	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1519	3594.6330645161297	3237.60080645161	13.5241935483871	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1520	3824.26484018265	3661.46803652968	15.1643835616438	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1521	4020.899122807021	3902.06140350877	18.8333333333333	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1522	3439.6164383561604	3566.3059360730604	15.5091324200913	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1523	3862.5799086758	3766.1187214611896	17.0228310502283	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1524	3270.96946564886	4043.35114503817	15.0	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1525	3117.443786982249	3173.4674556213	16.461538461538503	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1526	4068.87719298246	3450.97953216374	13.8801169590643	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1527	3456.6190476190504	3809.9251700680297	16.4319727891156	STARmap_plus	spinalcord	7	6	0	4	1.28605733687438	1	6	1	3	6	2
spinalcord_1528	3339.30538922156	3846.5748502994	13.3173652694611	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1529	3065.31725888325	3677.81725888325	12.1472081218274	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1530	3591.7171717171705	4083.3771043771	14.555555555555598	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1531	2978.79522862823	3861.56660039761	18.3876739562624	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1532	3310.79899497487	3326.05025125628	21.1909547738693	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1533	4021.264044943821	2993.9943820224703	18.6123595505618	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1534	3046.7228260869606	3375.38315217391	19.7527173913043	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1535	3664.83073496659	2923.51893095768	13.7305122494432	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1536	2822.2844677137896	3667.2722513089	19.36300174520069	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1537	2811.78402366864	3193.62426035503	16.612426035503	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1538	3912.75066312997	4089.52519893899	16.1167108753316	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1539	3711.63953488372	4061.37209302326	20.1162790697674	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1540	3263.8901098901097	3676.4725274725297	23.032967032967	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1541	2872.18867924528	3958.6226415094297	16.5849056603774	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1542	3223.49019607843	2853.37254901961	10.7908496732026	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	6	4	2	0	6	2
spinalcord_1543	3582.7462686567205	2877.59914712154	16.6332622601279	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1544	2970.2028985507204	2956.63354037267	18.7018633540373	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1545	3226.81188118812	3934.93069306931	14.658415841584198	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1546	3373.3893919793	3516.85899094437	12.553686934023302	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1547	3005.27049180328	3250.2459016393395	14.9863387978142	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1548	3491.0	3961.65714285714	16.1333333333333	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1549	2784.9395017793604	3066.70462633452	16.149466192170802	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1550	2947.480769230769	2803.1089743589696	19.621794871794897	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1551	3994.6832460733	2826.60732984293	17.8848167539267	STARmap_plus	spinalcord	7	6	0	4	1.32456551357215	3	2	1	0	6	2
spinalcord_1552	3281.29663608563	3205.33944954128	18.0581039755352	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1553	3833.77230046948	3937.82863849765	12.2089201877934	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1554	3114.913690476189	4070.85714285714	9.14583333333333	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1555	3001.5357142857106	3050.4642857142894	17.3	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1556	4043.6201923076896	3298.1201923076896	10.6971153846154	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1557	3546.3096514745293	3472.05898123324	14.8418230563003	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1558	3596.733333333329	2995.50444444444	13.32	STARmap_plus	spinalcord	7	6	0	4	1.23301448951648	1	6	2	3	6	2
spinalcord_1559	3264.4878048780497	3434.73170731707	14.5609756097561	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1560	3368.31230283912	3269.44479495268	17.8391167192429	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1561	2821.72424242424	2791.53333333333	16.606060606060602	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1562	3705.12363636364	3777.74181818182	19.14909090909089	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1563	3677.735015772871	3248.9968454258697	17.2902208201893	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1564	3979.6392405063298	3465.1582278481	15.873417721519	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1565	3586.93867924528	3932.78773584906	18.1650943396226	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1566	3698.663983903421	3085.01609657948	17.3822937625755	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1567	3922.8301886792497	3941.50314465409	15.559748427672998	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1568	3352.95176848875	3371.2636655948604	15.0096463022508	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1569	3705.205240174672	3157.70742358079	22.0873362445415	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1570	2930.61870503597	4058.72661870504	10.2589928057554	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1571	4020.77168949772	3104.2557077625606	15.5433789954338	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1572	3400.78341013825	2817.1290322580603	19.7235023041475	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1573	3494.6923076923104	2888.06293706294	17.1608391608392	STARmap_plus	spinalcord	7	6	0	4	1.50766756168351	6	2	2	0	6	2
spinalcord_1574	3511.3190184049104	3628.8711656441706	15.9631901840491	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1575	3468.0	3257.98031496063	16.2125984251969	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1576	3855.94007490637	2976.58801498127	13.0262172284644	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1577	3993.2927536231896	3203.02028985507	18.7246376811594	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1578	3672.2576419214	3371.7576419214	15.2489082969432	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1579	3233.3164794007503	3335.99812734082	21.1348314606742	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1580	3834.25714285714	3128.24285714286	21.4285714285714	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1581	3856.8970588235297	3540.5588235294103	12.8970588235294	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1582	3944.5962732919297	3833.55279503106	17.4534161490683	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1583	3048.5961538461497	3182.92307692308	17.9519230769231	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1584	2999.3287671232897	3189.4589041095896	19.4657534246575	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1585	3126.81777777778	2885.1911111111103	18.6666666666667	STARmap_plus	spinalcord	7	6	0	4	1.50766756168351	6	2	2	0	6	2
spinalcord_1586	3377.16913946588	3783.85163204748	14.8219584569733	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1587	3985.0407239819	3384.26244343891	17.2307692307692	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1588	3933.3333333333294	3880.95555555556	14.444444444444402	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1589	3655.0119047619	3508.3690476190504	21.047619047619	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1590	3832.72523961661	3250.57188498403	15.322683706070302	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1591	3538.87104072398	3562.7443438914	18.4796380090498	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1592	3499.13368983957	2770.30481283422	19.700534759358305	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	6	6	2	0	6	2
spinalcord_1593	3337.56944444444	4026.097222222221	16.5	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1594	2821.93220338983	3985.022598870061	19.4011299435028	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1595	4099.2270531401	3365.37198067633	18.830917874396103	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1596	3637.55555555556	3995.25925925926	18.6148148148148	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1597	3408.8376068376097	3072.19658119658	14.188034188034198	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1598	3194.62540716612	4042.2182410423497	12.6416938110749	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1599	3883.09132420091	3128.56164383562	18.9269406392694	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1600	2993.32162162162	3116.62432432432	14.6162162162162	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1601	3445.83486238532	3912.816513761471	17.082568807339403	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1602	3212.62276422764	3072.9235772357697	12.0439024390244	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1603	3799.4953271028	3551.03738317757	18.785046728972	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1604	3206.4052863436104	2905.7577092511	20.9603524229075	STARmap_plus	spinalcord	7	6	0	4	1.27661850149686	1	4	2	0	6	2
spinalcord_1605	3522.16463414634	3729.07926829268	20.390243902439	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1606	3640.4	3630.04	11.68	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1607	2975.9290780141805	3400.52955082742	16.8581560283688	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1608	3116.88976377953	3104.0577427821504	15.908136482939598	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1609	3869.71875	3833.96875	13.73125	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1610	3469.5253164557	3692.1962025316498	16.4873417721519	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1611	3533.8346456692893	3056.5354330708697	12.6692913385827	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_1612	3736.1277258567	2922.57009345794	12.2928348909657	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1613	3932.06194690265	3516.9203539823	16.1769911504425	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1614	3735.73622704508	3685.02504173623	17.080133555926498	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_1615	3903.39285714286	3548.4107142857106	15.0714285714286	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1616	4014.06140350877	3770.99122807018	19.0263157894737	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1617	3251.26666666667	3002.5142857142896	18.552380952381	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_1618	3734.08125	3240.0125	14.90625	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_1619	3929.2885906040297	3762.47651006711	19.5302013422819	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
