	x	y	z	data	sample	cluster_number	consensus_lca	consensus_weighted	consensus_kmode	cross_method_entropy	SEDR_config_default_label	BANKSY_config_default_label	SpaceFlow_config_default_label	precast_config_default_label	CellCharter_config_default_label	seurat_config_default_label
1019171907101870245-1	5175.0817081209225	-4419.909190497951	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	6	9	2	1.50766756168351	10	12	13	6	11	11
1019171907102090109	5812.01674930402	-4466.790744196775	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	6	9	2	1.30059200753451	10	12	12	6	6	11
1019171907101860567-1	5318.63089343433	-4631.494313355762	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	6	9	2	1.30059200753451	10	12	12	6	6	11
1019171907102080465	5523.512325463523	-4951.181664077085	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.63814637766285	1	11	15	5	17	4
1019171907102080242	5278.312723617761	-4933.843261340764	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.57827049498438	9	11	15	5	17	4
1019171907102510144	5633.606347081306	-6064.335146752987	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102290241	5465.549579835871	-5658.596666549763	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102520082	5849.98542126029	-5778.717291370898	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102490145	4878.51824970808	-6640.989699913848	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	16	14	1.67623493913473	18	14	4	14	4	6
1019171907102990421	7908.537293803578	-5564.913309638082	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.79175946922805	8	9	4	14	15	6
1019171907102490142	4782.323275247159	-6740.465951156044	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	8	14	1.79175946922805	8	9	4	14	13	6
1019171907101620237-1	4209.097337615365	-4809.5081732156905	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.60775945153052	4	10	9	3	10	1
1019171907102320597-1	6700.060847303665	-4861.526411884705	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	18	4	13	1.62319209177683	15	7	3	2	10	2
1019171907102980443	7548.078032587555	-5994.297230866937	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	2	1	14	1.59963820096508	6	1	17	14	15	6
1019171907102290282	5489.7441590205935	-5694.224084445558	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080453	5370.585592843033	-5152.739032798966	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102300467	5677.979446885246	-5612.833276987977	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080599	5647.236373887291	-4916.2860477048025	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102290272-1	5496.105617303974	-5679.276543564794	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080316	5374.027626553181	-4996.767134119103	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102290239-1	5425.480653117989	-5691.227566869494	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.41611653762783	1	3	5	18	3	4
1019171907102080631	5368.000096633674	-5319.668542680467	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	3	7	1.63772676243696	1	11	15	18	3	4
1019171907102080113	5414.5179707067855	-4758.81786695894	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102080067	5425.507895067936	-4731.899362821516	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102980235	7185.450974214874	-6049.875056168497	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102320529	6423.755817498235	-5033.534869629215	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	6	15	1.43065120828796	14	6	11	7	9	3
1019171907101850321-1	4839.365715766042	-4934.731140221604	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907101850274-1	4874.112635308073	-4853.802210274523	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102310255-1	6076.721192476412	-5007.058469505789	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907102310309-1	6208.083920281792	-4879.843044706543	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907101850260-1	4704.416492136078	-5001.438198835267	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	8	1	9	3
1019171907102310382-1	6200.5977893704285	-5026.973479459043	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.59921858573918	3	6	6	1	9	12
1019171907102310269-1	6079.891799719148	-5028.490531706211	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907101850421	4849.152650370403	-5001.89133769456	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.59921858573918	3	6	6	1	9	12
1019171907101850330-1	4821.784001830968	-4960.320524400419	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102070230-1	4993.699508087201	-5368.900880045317	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102310582-1	6298.591524033721	-5151.135416156194	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.35363485489241	14	6	6	7	9	3
1019171907102320359-1	6277.591447544744	-4905.019310071485	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907101850473	4879.389043114982	-5020.153569674079	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.59921858573918	3	6	6	1	9	12
1019171907102070292-1	5057.047798615589	-5348.887858557337	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.59921858573918	3	6	6	1	9	12
1019171907102310215-1	6085.177316620282	-4939.6362017807805	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907102320279-1	6245.9643950212285	-4704.040100378213	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907102320262	6204.739889882947	-4712.67437147399	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102310132-1	6073.675167599155	-4876.998546290495	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102310445-1	6031.578517931938	-5197.642982398714	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102320146	6142.886482033405	-4684.16588657755	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102310356-1	6202.559623097654	-4978.035068815005	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102320477-1	6431.409535151501	-4976.2961552015095	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.63772676243696	3	6	11	1	9	12
1019171907101850387-1	4854.522817395045	-4960.172762739334	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907102320314-1	6262.500300164316	-4810.402058591724	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102310209-1	6110.369720134318	-4906.613906921576	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.51533982745586	9	6	6	1	9	12
1019171907102310292-1	6100.261203827475	-5034.543963560186	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907101860412	4911.607548467678	-4824.790226590189	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102320502-1	6396.201955875288	-5031.147334216225	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.35363485489241	14	6	6	7	9	3
1019171907101860313-1	4940.2623045653	-4771.388273813493	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102320474	6321.363260987512	-5060.476361858189	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102310305-1	6114.350207042467	-5026.486067055284	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907102070381	5004.08136067706	-5538.817399924972	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	3	6	1	9	3
1019171907102320346-1	6327.237658300861	-4802.540230017238	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102070203-1	5048.336973093758	-5215.437921990587	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	3	6	1	9	3
1019171907101860610	4932.129786295855	-4957.254821841006	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.60775945153052	9	6	6	1	9	3
1019171907101850096-1	4675.627218641835	-4839.412887647171	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	9	6	12	1.50766756168351	15	7	8	1	9	3
1019171907102320341-1	6279.195061589566	-4835.162104667871	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907101850605	4926.144782772193	-5099.376336144198	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.69247744026563	9	3	15	1	9	3
1019171907101850121-1	4667.399565209044	-4872.942349874695	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	9	6	12	1.50766756168351	15	7	8	1	9	3
1019171907102080227	5296.79867194146	-4885.768464964338	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102080409	5411.409585786434	-5076.340996742359	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102300413-1	5552.310856571125	-5664.363266877936	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080307	5383.016533776026	-4965.594147441173	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102090716	5778.567177160641	-4875.734608770905	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.57827049498438	9	11	15	5	17	4
1019171907102080598	5633.821763608868	-4941.232144365728	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102300417	5605.509223442416	-5625.182280670803	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080444	5415.249982546255	-5104.172160347465	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102080428	5311.51956455205	-5167.14202513286	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102080269	5339.3374512549735	-4931.18686569161	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102080305	5295.558197885718	-5051.354393317321	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102290040-1	5247.676504322112	-5493.796311982172	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	15	5	3	4
1019171907102300605	5670.425945826626	-5787.509248315577	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080595	5374.789363525397	-5283.590026333651	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102300604	5661.103418959925	-5793.324094029629	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080606	5671.828302601994	-4906.461329431101	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102090788	5714.426824482483	-4963.831371615754	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	12	1.46746538257981	9	11	15	18	17	4
1019171907102300069-1	5693.384915169434	-5178.0195680522265	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	12	1.49355250624927	9	11	15	1	17	4
1019171907102090813	5750.131631371061	-4956.342280882113	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102080713	5713.773296375452	-5000.466678011089	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102300122-1	5759.348644945423	-5108.8419253787415	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	12	1.46746538257981	9	11	15	18	17	4
1019171907102290137	5315.708781380378	-5604.022016710296	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080315	5370.018410575781	-5005.034323464372	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102080319	5314.609816029829	-5058.6420329262055	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102290293-1	5351.751522415254	-5832.673449195881	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102310024	5742.905659572765	-4972.745602811061	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.46746538257981	9	11	15	18	17	4
1019171907102080714	5659.942443153425	-5116.468171161271	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	12	1.46746538257981	9	11	15	18	17	4
1019171907102080371	5350.6412813035695	-5096.439458819368	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	12	1.46746538257981	9	11	15	18	17	4
1019171907102300112	5736.860373622278	-5144.23057449689	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	12	1.46746538257981	9	11	15	18	17	4
1019171907102080530	5324.3515887389685	-5246.8131184348	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102080252	5307.678876140226	-4910.209456017261	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102290250-1	5490.099720755763	-5651.926659559769	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102290383-1	5589.557003275992	-5738.528457698902	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080381	5367.082390716161	-5084.5889180251015	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102290057-1	5252.740081916291	-5514.223170516389	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102300376-1	5558.617027416157	-5618.5696356850085	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102300111-1	5680.788139360535	-5250.517098939566	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102300637	5662.719541242784	-5845.076897939731	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.41611653762783	1	3	5	18	3	4
1019171907102300516-1	5762.522561957533	-5610.884205748999	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	11	3	7	1.4546247143256	1	3	5	5	3	4
1019171907102080437	5346.930550958129	-5148.742609299553	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	1	10	7	1.55342838892775	1	11	15	18	17	4
1019171907102310395-1	6123.865228285882	-5124.912407987839	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	8	6	12	1.67623493913473	3	6	6	1	9	3
1019171907102520361	5970.306717671953	-5992.519926795526	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.59921858573918	14	3	11	7	5	3
1019171907102530220	6153.851938906561	-5607.943023329917	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.59921858573918	14	8	11	7	5	3
1019171907102530211	6269.16255024856	-5498.90669110414	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.59921858573918	14	8	11	7	5	3
1019171907102070257-1	4905.503663100856	-5526.787231429984	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	6	12	1.43065120828796	14	6	11	7	9	3
1019171907102530585	6484.247375775307	-5798.847601084251	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.67623493913473	5	8	10	7	5	3
1019171907102520247	6081.557814038259	-5729.791405162996	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.59921858573918	14	8	11	7	5	3
1019171907102530196	6117.145850224461	-5599.984932629508	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.41611653762783	14	6	11	7	5	3
1019171907102520321	6179.631259782154	-5751.0611735714	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	15	5	15	1.59921858573918	14	8	11	7	5	3
1019171907102770369	7338.481549521271	-5384.894559336938	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.46709168130549	6	1	0	15	8	5
1019171907102970199	6852.912534388032	-6350.876427102525	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.59921858573918	6	1	0	15	16	1
1019171907101840358-1	4258.6824948937765	-5575.487187796315	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102550205-1	7120.476848261712	-4744.273350964331	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.71474311583251	4	10	9	2	10	1
1019171907101840365	4246.171225474186	-5595.633089295923	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102560258-1	7393.919116160491	-4519.206243327404	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907101840219-1	4380.083500337911	-5287.58205640634	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	1	3	2	1
1019171907101180578	3470.0032676485584	-4410.867123052841	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.56071040904141	13	4	2	8	1	7
1019171907102530564	6660.783520957852	-5595.7605889066335	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102760237	6986.898220028297	-5615.094508309454	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102760238	7002.2553705343735	-5605.44148982354	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.45255701064537	5	2	1	3	2	8
1019171907102990081	7552.573395324426	-5548.656486995101	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907101830255-1	3969.439225947949	-5742.562689696867	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.41404883394759	6	1	0	13	8	5
1019171907102760275	7049.497073725365	-5625.914699051577	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.58468391507905	6	1	0	15	16	16
1019171907101620463-1	4031.9813506044247	-5274.464157301347	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.56925127483275	5	2	1	3	2	1
1019171907102980148	7190.163923689113	-5953.885739683716	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	9	16	5
1019171907102050282-1	4247.5622975205615	-6208.809182318434	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.67623493913473	6	1	0	4	16	8
1019171907102550193-1	6876.726651854216	-4940.314294616448	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	17	1.48453328609765	5	2	1	9	2	5
1019171907101840283	4374.171510895751	-5381.962678756821	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	16	1.45255701064537	5	2	1	3	2	8
1019171907102990294	7582.412694159635	-5746.052558918999	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.67623493913473	6	1	0	9	16	7
1019171907101610501-1	3943.532476409059	-5290.510572564167	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	12	1	8	1.56925127483275	5	2	0	3	2	1
1019171907102760461	7335.108614549149	-5631.210481504852	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102550333	7277.60082183275	-4790.378897616655	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.60775945153052	4	10	9	3	10	1
1019171907102550338-1	7323.073195645616	-4755.083668157781	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.65396926356785	4	10	9	3	2	1
1019171907102550322	7309.894237019874	-4754.783613304103	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	13	11	6	1.60775945153052	4	10	9	3	10	1
1019171907102760440	7199.339048356689	-5729.833365980242	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.63772676243696	6	1	0	15	16	18
1019171907102760327	7019.373696794152	-5728.783444494373	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102040119	3847.510664918287	-6255.663965134747	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.56925127483275	6	1	0	15	16	5
1019171907102990184	7764.256128999549	-5542.42418157574	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.52304146279542	12	5	0	15	16	7
1019171907101830193	4009.496445850768	-5586.280247190994	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	3	0	18	1.52304146279542	6	1	0	15	2	5
1019171907102560392	7576.396100604029	-4466.5567085824805	6600.0	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	18	17	2	4	1.39214303159018	13	4	2	8	1	8
