	x	y	data	sample	cluster_number	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	SCAN-IT_config_default_label	SpaceFlow_config_default_label	DRSC_config_default_label	SCAN-IT_config_seqFISH_mouse_SScortex_label	stardust_config_default_label
FN4_D1_batch2_169_169	402	-8	stereoseq_liver	FN4_D1_batch2	9	6	1.42900311983361	3	7	0	9	2	7
FN4_D1_batch2_196_146	429	-31	stereoseq_liver	FN4_D1_batch2	9	8	1.52220223234363	2	3	6	6	5	1
FN4_D1_batch2_134_197	367	20	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_121_118	354	-59	stereoseq_liver	FN4_D1_batch2	9	1	1.48585087090972	6	8	2	3	3	1
FN4_D1_batch2_233_278	466	101	stereoseq_liver	FN4_D1_batch2	9	9	1.36172673589066	5	6	2	6	3	8
FN4_D1_batch2_162_72	395	-105	stereoseq_liver	FN4_D1_batch2	9	8	1.47811986600297	2	5	4	4	3	4
FN4_D1_batch2_184_142	417	-35	stereoseq_liver	FN4_D1_batch2	9	6	1.4070973174762	7	7	1	7	2	5
FN4_D1_batch2_204_124	437	-53	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_186_138	419	-39	stereoseq_liver	FN4_D1_batch2	9	3	1.2479687754025	7	3	0	7	2	7
FN4_D1_batch2_183_243	416	66	stereoseq_liver	FN4_D1_batch2	9	5	1.28133791918562	1	0	3	1	1	3
FN4_D1_batch2_222_256	455	79	stereoseq_liver	FN4_D1_batch2	9	3	1.44050965889137	4	1	0	9	2	8
FN4_D1_batch2_145_110	378	-67	stereoseq_liver	FN4_D1_batch2	9	9	1.32456551357215	6	8	2	6	0	1
FN4_D1_batch2_145_73	378	-104	stereoseq_liver	FN4_D1_batch2	9	3	1.39686244927894	6	8	1	7	4	7
FN4_D1_batch2_211_162	444	-15	stereoseq_liver	FN4_D1_batch2	9	6	1.4070973174762	7	7	1	7	2	5
FN4_D1_batch2_161_230	394	53	stereoseq_liver	FN4_D1_batch2	9	4	1.48411367087175	1	0	2	6	1	0
FN4_D1_batch2_179_167	412	-10	stereoseq_liver	FN4_D1_batch2	9	4	1.49265453666309	3	3	6	9	7	4
FN4_D1_batch2_125_174	358	-3	stereoseq_liver	FN4_D1_batch2	9	5	1.52220223234363	1	0	3	1	0	2
FN4_D1_batch2_166_232	399	55	stereoseq_liver	FN4_D1_batch2	9	5	1.51238697937227	1	0	3	6	0	2
FN4_D1_batch2_178_137	411	-40	stereoseq_liver	FN4_D1_batch2	9	8	1.44518587894808	2	2	6	6	5	1
FN4_D1_batch2_190_103	423	-74	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_239_236	472	59	stereoseq_liver	FN4_D1_batch2	9	9	1.34125699949614	5	6	5	6	3	2
FN4_D1_batch2_134_166	367	-11	stereoseq_liver	FN4_D1_batch2	9	4	1.2693364813832	3	4	5	6	1	1
FN4_D1_batch2_211_205	444	28	stereoseq_liver	FN4_D1_batch2	9	7	1.44560549417398	9	3	0	3	2	0
FN4_D1_batch2_230_175	463	-2	stereoseq_liver	FN4_D1_batch2	9	1	1.25268819309126	6	3	0	9	4	0
FN4_D1_batch2_222_169	455	-8	stereoseq_liver	FN4_D1_batch2	9	8	1.38411089260836	2	2	4	1	5	2
FN4_D1_batch2_154_225	387	48	stereoseq_liver	FN4_D1_batch2	9	5	1.46957900021162	1	0	5	6	1	3
FN4_D1_batch2_201_149	434	-28	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_237_263	470	86	stereoseq_liver	FN4_D1_batch2	9	5	1.35877388780706	1	6	3	1	3	3
FN4_D1_batch2_187_262	420	85	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_148_212	381	35	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_173_262	406	85	stereoseq_liver	FN4_D1_batch2	9	4	1.46957900021162	9	4	2	6	0	0
FN4_D1_batch2_229_181	462	4	stereoseq_liver	FN4_D1_batch2	9	9	1.44560549417398	6	3	6	6	7	0
FN4_D1_batch2_127_106	360	-71	stereoseq_liver	FN4_D1_batch2	9	6	1.4546247143256	4	7	1	7	4	5
FN4_D1_batch2_215_212	448	35	stereoseq_liver	FN4_D1_batch2	9	7	1.46915938498573	4	1	0	3	2	0
FN4_D1_batch2_149_243	382	66	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_128_166	361	-11	stereoseq_liver	FN4_D1_batch2	9	5	1.57869011021027	1	0	3	9	0	2
FN4_D1_batch2_236_154	469	-23	stereoseq_liver	FN4_D1_batch2	9	8	1.36647552314662	6	5	4	1	3	2
FN4_D1_batch2_135_135	368	-42	stereoseq_liver	FN4_D1_batch2	9	8	1.41521856804165	6	2	3	8	0	1
FN4_D1_batch2_165_191	398	14	stereoseq_liver	FN4_D1_batch2	9	7	1.61588070209597	3	1	0	9	1	4
FN4_D1_batch2_155_169	388	-8	stereoseq_liver	FN4_D1_batch2	9	4	1.55901640663549	3	4	3	1	1	2
FN4_D1_batch2_175_230	408	53	stereoseq_liver	FN4_D1_batch2	9	3	1.49181530621131	9	1	0	7	2	0
FN4_D1_batch2_224_246	457	69	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_220_117	453	-60	stereoseq_liver	FN4_D1_batch2	9	2	1.52220223234363	8	5	7	5	6	7
FN4_D1_batch2_133_130	366	-47	stereoseq_liver	FN4_D1_batch2	9	8	1.2137310316004	6	2	4	1	0	4
FN4_D1_batch2_172_209	405	32	stereoseq_liver	FN4_D1_batch2	9	4	1.49181530621131	1	4	6	6	1	2
FN4_D1_batch2_224_175	457	-2	stereoseq_liver	FN4_D1_batch2	9	8	1.38411089260836	2	2	4	1	5	2
FN4_D1_batch2_166_133	399	-44	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	7	1	2	2	5
FN4_D1_batch2_222_158	455	-19	stereoseq_liver	FN4_D1_batch2	9	4	1.48369405564586	2	3	2	3	7	0
FN4_D1_batch2_120_175	353	-2	stereoseq_liver	FN4_D1_batch2	9	1	1.33616388053306	5	8	2	3	3	7
FN4_D1_batch2_228_252	461	75	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_208_207	441	30	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	4	0	2
FN4_D1_batch2_187_224	420	47	stereoseq_liver	FN4_D1_batch2	9	3	1.60733983630463	4	1	1	7	2	6
FN4_D1_batch2_200_102	433	-75	stereoseq_liver	FN4_D1_batch2	9	6	1.26175332719446	8	3	0	9	4	7
FN4_D1_batch2_148_169	381	-8	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	3	4	2	6	1	1
FN4_D1_batch2_166_127	399	-50	stereoseq_liver	FN4_D1_batch2	9	7	1.31554629342053	7	3	0	7	7	7
FN4_D1_batch2_206_281	439	104	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_219_189	452	12	stereoseq_liver	FN4_D1_batch2	9	8	1.3459764171849	6	2	4	1	0	2
FN4_D1_batch2_188_90	421	-87	stereoseq_liver	FN4_D1_batch2	9	8	1.41695576807962	2	5	4	1	3	4
FN4_D1_batch2_203_226	436	49	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_212_162	445	-15	stereoseq_liver	FN4_D1_batch2	9	6	1.4070973174762	7	7	1	7	2	5
FN4_D1_batch2_235_148	468	-29	stereoseq_liver	FN4_D1_batch2	9	2	1.41876825163635	8	5	4	1	3	4
FN4_D1_batch2_197_118	430	-59	stereoseq_liver	FN4_D1_batch2	9	9	1.63131334234228	2	3	6	6	3	1
FN4_D1_batch2_188_118	421	-59	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_173_139	406	-38	stereoseq_liver	FN4_D1_batch2	9	8	1.37509167245673	2	2	4	4	5	2
FN4_D1_batch2_151_210	384	33	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_177_122	410	-55	stereoseq_liver	FN4_D1_batch2	9	7	1.32891122998659	7	3	0	3	7	1
FN4_D1_batch2_209_228	442	51	stereoseq_liver	FN4_D1_batch2	9	3	1.63131334234228	4	1	0	2	2	6
FN4_D1_batch2_221_223	454	46	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_233_234	466	57	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_207_263	440	86	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_238_158	471	-19	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	5	8	1	7	4	5
FN4_D1_batch2_186_75	419	-102	stereoseq_liver	FN4_D1_batch2	9	6	1.28605733687438	8	7	1	7	4	7
FN4_D1_batch2_141_104	374	-73	stereoseq_liver	FN4_D1_batch2	9	7	1.47728063555118	6	3	2	3	7	1
FN4_D1_batch2_121_121	354	-56	stereoseq_liver	FN4_D1_batch2	9	6	1.46957900021162	4	8	1	7	4	5
FN4_D1_batch2_176_139	409	-38	stereoseq_liver	FN4_D1_batch2	9	8	1.42423778819328	2	2	6	1	5	1
FN4_D1_batch2_137_221	370	44	stereoseq_liver	FN4_D1_batch2	9	5	1.46957900021162	1	0	5	6	1	3
FN4_D1_batch2_217_118	450	-59	stereoseq_liver	FN4_D1_batch2	9	2	1.44518587894808	8	5	2	3	6	7
FN4_D1_batch2_181_82	414	-95	stereoseq_liver	FN4_D1_batch2	9	1	1.33008096408065	7	3	0	3	4	7
FN4_D1_batch2_185_188	418	11	stereoseq_liver	FN4_D1_batch2	9	5	1.53032348290908	3	0	3	1	0	2
FN4_D1_batch2_196_81	429	-96	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_206_167	439	-10	stereoseq_liver	FN4_D1_batch2	9	9	1.45330712951353	6	3	2	3	7	0
FN4_D1_batch2_148_228	381	51	stereoseq_liver	FN4_D1_batch2	9	7	1.36741940668437	9	1	0	3	7	0
FN4_D1_batch2_224_267	457	90	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_185_139	418	-38	stereoseq_liver	FN4_D1_batch2	9	3	1.41653615285372	7	3	1	7	2	7
FN4_D1_batch2_226_221	459	44	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_227_205	460	28	stereoseq_liver	FN4_D1_batch2	9	3	1.44560549417398	4	7	1	2	2	6
FN4_D1_batch2_175_236	408	59	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_180_271	413	94	stereoseq_liver	FN4_D1_batch2	9	3	1.51578881224895	4	1	0	7	2	6
FN4_D1_batch2_171_64	404	-113	stereoseq_liver	FN4_D1_batch2	9	2	1.60733983630463	8	5	8	5	6	5
FN4_D1_batch2_206_87	439	-90	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_136_219	369	42	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_157_253	390	76	stereoseq_liver	FN4_D1_batch2	9	7	1.67623493913473	5	4	2	3	1	0
FN4_D1_batch2_153_239	386	62	stereoseq_liver	FN4_D1_batch2	9	5	1.52862948050316	1	6	4	1	0	3
FN4_D1_batch2_193_88	426	-89	stereoseq_liver	FN4_D1_batch2	9	2	1.34386551587261	8	5	2	9	4	4
FN4_D1_batch2_186_164	419	-13	stereoseq_liver	FN4_D1_batch2	9	6	1.43107082351385	3	7	0	7	2	5
FN4_D1_batch2_227_277	460	100	stereoseq_liver	FN4_D1_batch2	9	9	1.5080871769094	5	6	2	6	0	0
FN4_D1_batch2_144_159	377	-18	stereoseq_liver	FN4_D1_batch2	9	4	1.55901640663549	3	4	3	1	1	2
FN4_D1_batch2_209_133	442	-44	stereoseq_liver	FN4_D1_batch2	9	8	1.39857027974971	2	5	4	1	3	1
FN4_D1_batch2_117_190	350	13	stereoseq_liver	FN4_D1_batch2	9	9	1.39340187726786	5	6	8	5	3	0
FN4_D1_batch2_230_285	463	108	stereoseq_liver	FN4_D1_batch2	9	9	1.2916618989665	5	6	8	5	3	8
FN4_D1_batch2_204_169	437	-8	stereoseq_liver	FN4_D1_batch2	9	8	1.38411089260836	2	2	4	1	5	2
FN4_D1_batch2_181_158	414	-19	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	3	7	1	2	2	5
FN4_D1_batch2_195_100	428	-77	stereoseq_liver	FN4_D1_batch2	9	8	1.53886434870042	2	3	6	9	3	1
FN4_D1_batch2_141_98	374	-79	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	0	4
FN4_D1_batch2_205_155	438	-22	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_172_241	405	64	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_207_234	440	57	stereoseq_liver	FN4_D1_batch2	9	4	1.41611653762783	1	4	5	6	0	0
FN4_D1_batch2_173_162	406	-15	stereoseq_liver	FN4_D1_batch2	9	8	1.42423778819328	3	4	3	1	5	2
FN4_D1_batch2_132_131	365	-46	stereoseq_liver	FN4_D1_batch2	9	8	1.47770025077707	6	2	3	1	0	1
FN4_D1_batch2_132_141	365	-36	stereoseq_liver	FN4_D1_batch2	9	5	1.35877388780706	6	0	3	1	0	1
FN4_D1_batch2_240_251	473	74	stereoseq_liver	FN4_D1_batch2	9	1	1.35447408534419	5	6	0	3	3	0
FN4_D1_batch2_189_257	422	80	stereoseq_liver	FN4_D1_batch2	9	5	1.46957900021162	1	0	5	6	1	3
FN4_D1_batch2_128_137	361	-40	stereoseq_liver	FN4_D1_batch2	9	7	1.41479895281576	6	3	0	3	4	7
FN4_D1_batch2_223_274	456	97	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_187_226	420	49	stereoseq_liver	FN4_D1_batch2	9	4	1.56883165960686	9	1	2	7	1	0
FN4_D1_batch2_170_237	403	60	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	9	4	2	3	1	0
FN4_D1_batch2_211_111	444	-66	stereoseq_liver	FN4_D1_batch2	9	2	1.44009004366548	8	5	7	1	3	4
FN4_D1_batch2_157_123	390	-54	stereoseq_liver	FN4_D1_batch2	9	1	1.3540544701183	7	3	0	3	7	7
FN4_D1_batch2_241_247	474	70	stereoseq_liver	FN4_D1_batch2	9	1	1.36942837123021	5	6	8	3	6	8
FN4_D1_batch2_158_157	391	-20	stereoseq_liver	FN4_D1_batch2	9	4	1.2693364813832	3	4	5	6	1	1
FN4_D1_batch2_205_288	438	111	stereoseq_liver	FN4_D1_batch2	9	1	1.27745773194865	5	8	0	7	4	6
FN4_D1_batch2_226_153	459	-24	stereoseq_liver	FN4_D1_batch2	9	9	1.32120959464704	7	3	2	6	4	0
FN4_D1_batch2_199_75	432	-102	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_179_162	412	-15	stereoseq_liver	FN4_D1_batch2	9	3	1.39256264681608	3	3	0	7	2	7
FN4_D1_batch2_177_255	410	78	stereoseq_liver	FN4_D1_batch2	9	4	1.5611300242673	9	4	2	6	1	3
FN4_D1_batch2_158_198	391	21	stereoseq_liver	FN4_D1_batch2	9	3	1.48411367087175	3	1	0	7	2	0
FN4_D1_batch2_163_231	396	54	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_134_184	367	7	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_155_110	388	-67	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_163_114	396	-63	stereoseq_liver	FN4_D1_batch2	9	8	1.39214303159018	2	2	5	6	5	1
FN4_D1_batch2_191_140	424	-37	stereoseq_liver	FN4_D1_batch2	9	7	1.32891122998659	7	3	0	3	7	1
FN4_D1_batch2_140_176	373	-1	stereoseq_liver	FN4_D1_batch2	9	4	1.33951979945817	3	4	2	6	1	1
FN4_D1_batch2_126_159	359	-18	stereoseq_liver	FN4_D1_batch2	9	9	1.35580635493987	9	6	5	6	0	1
FN4_D1_batch2_137_209	370	32	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_128_210	361	33	stereoseq_liver	FN4_D1_batch2	9	5	1.38486101147652	1	0	3	6	0	3
FN4_D1_batch2_146_162	379	-15	stereoseq_liver	FN4_D1_batch2	9	7	1.6458480130024	3	1	0	3	1	4
FN4_D1_batch2_170_268	403	91	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_158_194	391	17	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	3	1	2	3	1	0
FN4_D1_batch2_145_81	378	-96	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	3	2	3	4	1
FN4_D1_batch2_199_131	432	-46	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_197_95	430	-82	stereoseq_liver	FN4_D1_batch2	9	2	1.45293071191969	2	5	4	9	3	4
FN4_D1_batch2_231_160	464	-17	stereoseq_liver	FN4_D1_batch2	9	9	1.46406354970313	2	2	6	6	3	2
FN4_D1_batch2_208_241	441	64	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_222_293	455	116	stereoseq_liver	FN4_D1_batch2	9	9	1.4922349214372	5	6	8	5	6	0
FN4_D1_batch2_185_156	418	-21	stereoseq_liver	FN4_D1_batch2	9	3	1.39256264681608	3	7	1	7	2	5
FN4_D1_batch2_142_111	375	-66	stereoseq_liver	FN4_D1_batch2	9	4	1.45934413201437	6	8	2	6	4	1
FN4_D1_batch2_205_161	438	-16	stereoseq_liver	FN4_D1_batch2	9	7	1.43790385883442	7	3	2	3	7	0
FN4_D1_batch2_164_111	397	-66	stereoseq_liver	FN4_D1_batch2	9	8	1.26208383083673	2	2	2	6	7	1
FN4_D1_batch2_164_137	397	-40	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	3	7	1	2	2	5
FN4_D1_batch2_129_132	362	-45	stereoseq_liver	FN4_D1_batch2	9	3	1.52220223234363	4	7	1	7	2	5
FN4_D1_batch2_183_77	416	-100	stereoseq_liver	FN4_D1_batch2	9	6	1.37760836093005	8	7	1	2	4	5
FN4_D1_batch2_212_238	445	61	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_138_79	371	-98	stereoseq_liver	FN4_D1_batch2	9	6	1.47387880267449	6	8	1	7	4	5
FN4_D1_batch2_187_197	420	20	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_201_229	434	52	stereoseq_liver	FN4_D1_batch2	9	4	1.52262184756953	1	0	5	6	1	0
FN4_D1_batch2_199_194	432	17	stereoseq_liver	FN4_D1_batch2	9	3	1.63772676243696	4	1	1	2	2	5
FN4_D1_batch2_168_249	401	72	stereoseq_liver	FN4_D1_batch2	9	5	1.38486101147652	1	0	3	6	0	3
FN4_D1_batch2_214_196	447	19	stereoseq_liver	FN4_D1_batch2	9	4	1.46957900021162	9	4	2	6	0	0
FN4_D1_batch2_218_126	451	-51	stereoseq_liver	FN4_D1_batch2	9	2	1.47811986600297	2	5	4	4	3	4
FN4_D1_batch2_182_156	415	-21	stereoseq_liver	FN4_D1_batch2	9	4	1.45330712951353	3	7	0	7	1	5
FN4_D1_batch2_186_187	419	10	stereoseq_liver	FN4_D1_batch2	9	5	1.4922349214372	1	0	4	1	0	2
FN4_D1_batch2_151_137	384	-40	stereoseq_liver	FN4_D1_batch2	9	6	1.3857296114955	7	7	0	7	2	7
FN4_D1_batch2_147_109	380	-68	stereoseq_liver	FN4_D1_batch2	9	3	1.51533982745586	4	3	0	9	2	7
FN4_D1_batch2_130_204	363	27	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_180_99	413	-78	stereoseq_liver	FN4_D1_batch2	9	6	1.61588070209597	7	3	2	9	7	1
FN4_D1_batch2_224_247	457	70	stereoseq_liver	FN4_D1_batch2	9	4	1.29244138740186	9	4	5	6	0	3
FN4_D1_batch2_165_200	398	23	stereoseq_liver	FN4_D1_batch2	9	7	1.59963820096508	3	1	0	3	1	0
FN4_D1_batch2_207_88	440	-89	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_196_286	429	109	stereoseq_liver	FN4_D1_batch2	9	9	1.43832347406032	1	6	3	6	3	3
FN4_D1_batch2_132_206	365	29	stereoseq_liver	FN4_D1_batch2	9	3	1.53074309813497	9	1	0	7	1	6
FN4_D1_batch2_182_274	415	97	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_168_208	401	31	stereoseq_liver	FN4_D1_batch2	9	3	1.57014924441893	3	1	0	7	1	6
FN4_D1_batch2_233_133	466	-44	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_209_86	442	-91	stereoseq_liver	FN4_D1_batch2	9	2	1.48369405564586	8	5	7	5	6	4
FN4_D1_batch2_146_244	379	67	stereoseq_liver	FN4_D1_batch2	9	1	1.33951979945817	5	8	0	3	7	0
FN4_D1_batch2_218_198	451	21	stereoseq_liver	FN4_D1_batch2	9	5	1.42895720588204	6	2	3	1	0	2
FN4_D1_batch2_186_127	419	-50	stereoseq_liver	FN4_D1_batch2	9	8	1.42423778819328	2	2	6	1	5	1
FN4_D1_batch2_183_197	416	20	stereoseq_liver	FN4_D1_batch2	9	4	1.59963820096508	3	1	0	7	1	0
FN4_D1_batch2_237_250	470	73	stereoseq_liver	FN4_D1_batch2	9	1	1.43107082351385	5	8	0	3	4	0
FN4_D1_batch2_194_247	427	70	stereoseq_liver	FN4_D1_batch2	9	7	1.56883165960686	9	1	0	7	1	0
FN4_D1_batch2_125_162	358	-15	stereoseq_liver	FN4_D1_batch2	9	3	1.39007532790994	4	1	0	9	7	5
FN4_D1_batch2_155_90	388	-87	stereoseq_liver	FN4_D1_batch2	9	8	1.52220223234363	2	3	2	3	0	1
FN4_D1_batch2_166_243	399	66	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	4	4	0	3
FN4_D1_batch2_192_216	425	39	stereoseq_liver	FN4_D1_batch2	9	5	1.48495290132354	1	0	5	9	1	3
FN4_D1_batch2_168_267	401	90	stereoseq_liver	FN4_D1_batch2	9	5	1.49397212147517	1	0	4	1	0	3
FN4_D1_batch2_208_264	441	87	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_162_112	395	-65	stereoseq_liver	FN4_D1_batch2	9	8	1.46915938498573	2	2	6	6	0	1
FN4_D1_batch2_190_254	423	77	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_202_236	435	59	stereoseq_liver	FN4_D1_batch2	9	5	1.44560549417398	1	0	5	6	0	3
FN4_D1_batch2_203_201	436	24	stereoseq_liver	FN4_D1_batch2	9	5	1.52262184756953	1	4	3	6	0	2
FN4_D1_batch2_157_78	390	-99	stereoseq_liver	FN4_D1_batch2	9	6	1.39256264681608	7	7	1	7	4	5
FN4_D1_batch2_153_190	386	13	stereoseq_liver	FN4_D1_batch2	9	3	1.32068532633518	3	1	1	9	2	6
FN4_D1_batch2_152_86	385	-91	stereoseq_liver	FN4_D1_batch2	9	8	1.46915938498573	2	2	6	6	0	1
FN4_D1_batch2_162_215	395	38	stereoseq_liver	FN4_D1_batch2	9	3	1.6458480130024	4	1	1	2	2	6
FN4_D1_batch2_198_211	431	34	stereoseq_liver	FN4_D1_batch2	9	5	1.4922349214372	1	0	4	1	0	2
FN4_D1_batch2_211_150	444	-27	stereoseq_liver	FN4_D1_batch2	9	8	1.15345021847963	2	2	4	9	5	4
FN4_D1_batch2_230_142	463	-35	stereoseq_liver	FN4_D1_batch2	9	6	1.5080871769094	7	7	1	2	4	5
FN4_D1_batch2_235_186	468	9	stereoseq_liver	FN4_D1_batch2	9	8	1.40026428215563	6	8	4	1	3	2
FN4_D1_batch2_225_279	458	102	stereoseq_liver	FN4_D1_batch2	9	5	1.52862948050316	1	6	4	1	0	3
FN4_D1_batch2_138_115	371	-62	stereoseq_liver	FN4_D1_batch2	9	9	1.46957900021162	6	3	2	6	7	1
FN4_D1_batch2_186_172	419	-5	stereoseq_liver	FN4_D1_batch2	9	4	1.39298226204197	3	4	2	6	1	2
FN4_D1_batch2_170_128	403	-49	stereoseq_liver	FN4_D1_batch2	9	6	1.43790385883442	7	7	1	2	2	5
FN4_D1_batch2_154_193	387	16	stereoseq_liver	FN4_D1_batch2	9	3	1.49313289102338	3	1	1	2	2	6
FN4_D1_batch2_181_105	414	-72	stereoseq_liver	FN4_D1_batch2	9	8	1.44518587894808	2	2	6	6	5	1
FN4_D1_batch2_188_92	421	-85	stereoseq_liver	FN4_D1_batch2	9	2	1.47811986600297	2	5	4	4	3	4
FN4_D1_batch2_138_110	371	-67	stereoseq_liver	FN4_D1_batch2	9	6	1.4546247143256	4	7	1	7	4	5
FN4_D1_batch2_127_120	360	-57	stereoseq_liver	FN4_D1_batch2	9	5	1.36130712066477	6	8	4	1	0	4
FN4_D1_batch2_136_158	369	-19	stereoseq_liver	FN4_D1_batch2	9	5	1.49181530621131	3	0	3	1	1	2
FN4_D1_batch2_199_226	432	49	stereoseq_liver	FN4_D1_batch2	9	4	1.60733983630463	9	4	2	6	1	0
FN4_D1_batch2_127_225	360	48	stereoseq_liver	FN4_D1_batch2	9	1	1.24578259057144	5	8	0	3	3	0
FN4_D1_batch2_182_183	415	6	stereoseq_liver	FN4_D1_batch2	9	4	1.56154963949319	3	8	2	3	1	0
FN4_D1_batch2_146_133	379	-44	stereoseq_liver	FN4_D1_batch2	9	8	1.43065120828796	2	3	2	3	7	1
FN4_D1_batch2_179_238	412	61	stereoseq_liver	FN4_D1_batch2	9	4	1.52262184756953	1	0	5	6	1	0
FN4_D1_batch2_186_239	419	62	stereoseq_liver	FN4_D1_batch2	9	5	1.35835427258117	1	0	3	1	0	3
FN4_D1_batch2_153_127	386	-50	stereoseq_liver	FN4_D1_batch2	9	8	1.2595671423634	2	2	4	1	5	4
FN4_D1_batch2_235_239	468	62	stereoseq_liver	FN4_D1_batch2	9	5	1.52862948050316	1	6	4	1	0	3
FN4_D1_batch2_149_212	382	35	stereoseq_liver	FN4_D1_batch2	9	5	1.40667770225031	1	0	3	1	1	2
FN4_D1_batch2_119_161	352	-16	stereoseq_liver	FN4_D1_batch2	9	1	1.41611653762783	6	8	0	7	4	7
